Epsilon Discount LearningLength TestLength L1Factor NumberOfFeatures MeanDataLikelihood MeanReward
0.1 0.9  22 1000  0.00596046 34 0.999567 0
0.1 0.9  22 1000  0.00745058 33 0.999532 0
0.1 0.9  22 1000  0.00931323 33 0.999367 0
0.1 0.9  22 1000  0.0116415 33 0.999883 0.001
0.1 0.9  22 1000  0.0145519 32 0.999806 0.001
0.1 0.9  22 1000  0.0181899 31 0.999246 0.002
0.1 0.9  22 1000  0.0227374 30 0.999692 0
0.1 0.9  22 1000  0.0284217 25 0.967746 0.001
0.1 0.9  22 1000  0.0355271 21 0.966681 0.002
0.1 0.9  22 1000  0.0444089 20 0.907958 0.002
0.1 0.9  27 1000  0 152 0.999829 0
0.1 0.9  27 1000  0.00125 30 0.999554 0
0.1 0.9  27 1000  0.0015625 30 0.999394 0
0.1 0.9  27 1000  0.00195312 30 0.999643 0.002
0.1 0.9  27 1000  0.00244141 30 0.999604 0.003
0.1 0.9  27 1000  0.00305176 28 0.999261 0.001
0.1 0.9  27 1000  0.0038147 27 0.999791 0.001
0.1 0.9  27 1000  0.00476837 27 0.99973 0
0.1 0.9  27 1000  0.00596046 27 0.999622 0
0.1 0.9  27 1000  0.00745058 27 0.999514 0.001
0.1 0.9  27 1000  0.00931323 26 0.999716 0.002
0.1 0.9  27 1000  0.0116415 26 0.99965 0
0.1 0.9  27 1000  0.0145519 26 0.999507 0
0.1 0.9  27 1000  0.0181899 25 0.999694 0.001
0.1 0.9  27 1000  0.0227374 25 0.999731 0
0.1 0.9  27 1000  0.0284217 24 0.999814 0
0.1 0.9  27 1000  0.0355271 22 0.99935 0.001
0.1 0.9  27 1000  0.0444089 21 0.999302 0.001
0.1 0.9  33 1000  0 176 0.999678 0.026
0.1 0.9  33 1000  0.00125 52 0.99968 0.085
0.1 0.9  33 1000  0.0015625 52 0.999601 0.013
0.1 0.9  33 1000  0.00195312 52 0.999507 0.106
0.1 0.9  33 1000  0.00244141 50 0.999724 0.102
0.1 0.9  33 1000  0.00305176 49 0.999302 0.051
0.1 0.9  33 1000  0.0038147 49 0.999137 0.041
0.1 0.9  33 1000  0.00476837 48 0.999474 0.073
0.1 0.9  33 1000  0.00596046 46 0.999442 0.047
0.1 0.9  33 1000  0.00745058 46 0.999421 0.042
0.1 0.9  33 1000  0.00931323 44 0.999264 0.043
0.1 0.9  33 1000  0.0116415 38 0.999275 0.003
0.1 0.9  33 1000  0.0145519 36 0.999549 0.006
0.1 0.9  33 1000  0.0181899 30 0.999523 0.021
0.1 0.9  33 1000  0.0227374 28 0.958659 0.014
0.1 0.9  33 1000  0.0284217 22 0.872842 0
0.1 0.9  33 1000  0.0355271 17 0.659928 0.002
0.1 0.9  33 1000  0.0444089 16 0.619037 0.006
0.1 0.9  41 1000  0 164 0.999748 0.01
0.1 0.9  41 1000  0.00125 45 0.999402 0.005
0.1 0.9  41 1000  0.0015625 45 0.99926 0
0.1 0.9  41 1000  0.00195312 45 0.999472 0
0.1 0.9  41 1000  0.00244141 45 0.999277 0.002
0.1 0.9  41 1000  0.00305176 45 0.999429 0
0.1 0.9  41 1000  0.0038147 45 0.999437 0
0.1 0.9  41 1000  0.00476837 41 0.99919 0.005
0.1 0.9  41 1000  0.00596046 41 0.999489 0.001
0.1 0.9  41 1000  0.00745058 40 0.999414 0
0.1 0.9  41 1000  0.00931323 39 0.999458 0.001
0.1 0.9  41 1000  0.0116415 36 0.999071 0.007
0.1 0.9  41 1000  0.0145519 36 0.998499 0.004
0.1 0.9  41 1000  0.0181899 34 0.998897 0.005
0.1 0.9  41 1000  0.0227374 30 0.953915 0
0.1 0.9  41 1000  0.0284217 26 0.95385 0
0.1 0.9  41 1000  0.0355271 21 0.743628 0.018
0.1 0.9  41 1000  0.0444089 18 0.610675 0.007
0.1 0.9  51 1000  0 164 0.999429 0.012
0.1 0.9  51 1000  0.00125 61 0.998979 0.012
0.1 0.9  51 1000  0.0015625 61 0.998852 0.013
0.1 0.9  51 1000  0.00195312 60 0.999264 0.008
0.1 0.9  51 1000  0.00244141 59 0.999268 0.01
0.1 0.9  51 1000  0.00305176 58 0.999048 0.014
0.1 0.9  51 1000  0.0038147 56 0.999457 0.013
0.1 0.9  51 1000  0.00476837 54 0.997922 0.006
0.1 0.9  51 1000  0.00596046 52 0.999486 0.009
0.1 0.9  51 1000  0.00745058 48 0.999575 0.002
0.1 0.9  51 1000  0.00931323 42 0.998333 0.02
0.1 0.9  51 1000  0.0116415 35 0.98618 0.001
0.1 0.9  51 1000  0.0145519 30 0.985791 0.038
0.1 0.9  51 1000  0.0181899 26 0.903906 0.002
0.1 0.9  51 1000  0.0227374 24 0.76372 0
0.1 0.9  51 1000  0.0284217 18 0.674566 0.008
0.1 0.9  51 1000  0.0355271 16 0.599582 0.001
0.1 0.9  51 1000  0.0444089 14 0.570641 0
0.1 0.9  63 1000  0 164 0.956771 0
0.1 0.9  63 1000  0.00125 51 0.956627 0.001
0.1 0.9  63 1000  0.0015625 49 0.956808 0.002
0.1 0.9  63 1000  0.00195312 47 0.956827 0.002
0.1 0.9  63 1000  0.00244141 46 0.95669 0
0.1 0.9  63 1000  0.00305176 46 0.956678 0.003
0.1 0.9  63 1000  0.0038147 45 0.956728 0
0.1 0.9  63 1000  0.00476837 45 0.956848 0.001
0.1 0.9  63 1000  0.00596046 40 0.956538 0.001
0.1 0.9  63 1000  0.00745058 37 0.927988 0.014
0.1 0.9  63 1000  0.00931323 36 0.920426 0.011
0.1 0.9  63 1000  0.0116415 35 0.919655 0
0.1 0.9  63 1000  0.0145519 32 0.919518 0
0.1 0.9  63 1000  0.0181899 29 0.88731 0.025
0.1 0.9  63 1000  0.0227374 25 0.852784 0
0.1 0.9  63 1000  0.0284217 24 0.852786 0.002
0.1 0.9  63 1000  0.0355271 21 0.82346 0.009
0.1 0.9  63 1000  0.0444089 17 0.64132 0.003
0.1 0.9  78 1000  0 176 0.982282 0.01
0.1 0.9  78 1000  0.00125 55 0.98193 0.016
0.1 0.9  78 1000  0.0015625 53 0.982116 0.03
0.1 0.9  78 1000  0.00195312 53 0.982106 0.017
0.1 0.9  78 1000  0.00244141 53 0.982173 0.017
0.1 0.9  78 1000  0.00305176 52 0.981874 0.015
0.1 0.9  78 1000  0.0038147 52 0.982072 0.025
0.1 0.9  78 1000  0.00476837 52 0.982065 0.014
0.1 0.9  78 1000  0.00596046 48 0.982149 0.007
0.1 0.9  78 1000  0.00745058 47 0.982031 0.013
0.1 0.9  78 1000  0.00931323 44 0.981821 0.007
0.1 0.9  78 1000  0.0116415 40 0.964641 0.041
0.1 0.9  78 1000  0.0145519 35 0.964079 0.213
0.1 0.9  78 1000  0.0181899 31 0.856797 0.21
0.1 0.9  78 1000  0.0227374 24 0.71082 0.001
0.1 0.9  78 1000  0.0284217 21 0.677487 0.013
0.1 0.9  78 1000  0.0355271 18 0.649212 0
0.1 0.9  78 1000  0.0444089 12 0.488092 0.002
0.1 0.9  97 1000  0 176 0.963048 0.044
0.1 0.9  97 1000  0.00125 61 0.962768 0.032
0.1 0.9  97 1000  0.0015625 59 0.963078 0.032
0.1 0.9  97 1000  0.00195312 58 0.962623 0.036
0.1 0.9  97 1000  0.00244141 54 0.962294 0.015
0.1 0.9  97 1000  0.00305176 52 0.962735 0.012
0.1 0.9  97 1000  0.0038147 51 0.962308 0.025
0.1 0.9  97 1000  0.00476837 45 0.96155 0.025
0.1 0.9  97 1000  0.00596046 43 0.957456 0.033
0.1 0.9  97 1000  0.00745058 32 0.901993 0.011
0.1 0.9  97 1000  0.00931323 31 0.862549 0.002
0.1 0.9  97 1000  0.0116415 31 0.862505 0.001
0.1 0.9  97 1000  0.0145519 29 0.841469 0
0.1 0.9  97 1000  0.0181899 28 0.839219 0
0.1 0.9  97 1000  0.0227374 26 0.83248 0.017
0.1 0.9  97 1000  0.0284217 24 0.80578 0.005
0.1 0.9  97 1000  0.0355271 19 0.64349 0.005
0.1 0.9  97 1000  0.0444089 14 0.530357 0.001
0.1 0.9  121 1000  0 176 0.871837 0.203
0.1 0.9  121 1000  0.00125 67 0.866028 0.204
0.1 0.9  121 1000  0.0015625 64 0.860751 0.191
0.1 0.9  121 1000  0.00195312 61 0.856304 0.202
0.1 0.9  121 1000  0.00244141 58 0.855455 0.205
0.1 0.9  121 1000  0.00305176 54 0.852445 0.199
0.1 0.9  121 1000  0.0038147 52 0.84031 0.16
0.1 0.9  121 1000  0.00476837 44 0.820555 0.184
0.1 0.9  121 1000  0.00596046 42 0.80364 0.002
0.1 0.9  121 1000  0.00745058 37 0.793994 0.001
0.1 0.9  121 1000  0.00931323 34 0.787561 0.007
0.1 0.9  121 1000  0.0116415 33 0.783298 0
0.1 0.9  121 1000  0.0145519 31 0.756871 0
0.1 0.9  121 1000  0.0181899 28 0.74827 0.002
0.1 0.9  121 1000  0.0227374 25 0.686735 0
0.1 0.9  121 1000  0.0284217 22 0.655497 0.001
0.1 0.9  121 1000  0.0355271 19 0.568239 0
0.1 0.9  121 1000  0.0444089 15 0.48743 0.002
0.1 0.9  151 1000  0 176 0.918675 0.092
0.1 0.9  151 1000  0.00125 70 0.917527 0.142
0.1 0.9  151 1000  0.0015625 62 0.915457 0.194
0.1 0.9  151 1000  0.00195312 58 0.915332 0.18
0.1 0.9  151 1000  0.00244141 53 0.906535 0.188
0.1 0.9  151 1000  0.00305176 51 0.903593 0.199
0.1 0.9  151 1000  0.0038147 50 0.903388 0.187
0.1 0.9  151 1000  0.00476837 46 0.901608 0.189
0.1 0.9  151 1000  0.00596046 44 0.89796 0.188
0.1 0.9  151 1000  0.00745058 41 0.881116 0.199
0.1 0.9  151 1000  0.00931323 38 0.839944 0.004
0.1 0.9  151 1000  0.0116415 33 0.790426 0
0.1 0.9  151 1000  0.0145519 29 0.747421 0.002
0.1 0.9  151 1000  0.0181899 25 0.713382 0.007
0.1 0.9  151 1000  0.0227374 24 0.712186 0.004
0.1 0.9  151 1000  0.0284217 20 0.661177 0.013
0.1 0.9  151 1000  0.0355271 20 0.661151 0.014
0.1 0.9  151 1000  0.0444089 11 0.435035 0.009
0.1 0.9  188 1000  0 176 0.786563 0.172
0.1 0.9  188 1000  0.00125 81 0.771924 0.216
0.1 0.9  188 1000  0.0015625 78 0.771523 0.214
0.1 0.9  188 1000  0.00195312 70 0.759945 0.216
0.1 0.9  188 1000  0.00244141 69 0.759939 0.21
0.1 0.9  188 1000  0.00305176 64 0.755398 0.18
0.1 0.9  188 1000  0.0038147 58 0.747591 0.219
0.1 0.9  188 1000  0.00476837 52 0.724402 0.221
0.1 0.9  188 1000  0.00596046 49 0.714866 0.217
0.1 0.9  188 1000  0.00745058 38 0.69778 0.215
0.1 0.9  188 1000  0.00931323 33 0.655549 0.002
0.1 0.9  188 1000  0.0116415 31 0.643497 0.02
0.1 0.9  188 1000  0.0145519 30 0.641631 0.011
0.1 0.9  188 1000  0.0181899 28 0.633217 0.005
0.1 0.9  188 1000  0.0227374 27 0.628979 0.001
0.1 0.9  188 1000  0.0284217 23 0.598981 0.004
0.1 0.9  188 1000  0.0355271 18 0.49884 0.006
0.1 0.9  188 1000  0.0444089 12 0.415813 0.001
0.1 0.9  235 1000  0 176 0.901565 0.132
0.1 0.9  235 1000  0.00125 91 0.882161 0.149
0.1 0.9  235 1000  0.0015625 89 0.881145 0.153
0.1 0.9  235 1000  0.00195312 82 0.881022 0.148
0.1 0.9  235 1000  0.00244141 73 0.879863 0.153
0.1 0.9  235 1000  0.00305176 65 0.849936 0.149
0.1 0.9  235 1000  0.0038147 55 0.836367 0.178
0.1 0.9  235 1000  0.00476837 48 0.789698 0.207
0.1 0.9  235 1000  0.00596046 43 0.786864 0.217
0.1 0.9  235 1000  0.00745058 40 0.780395 0.214
0.1 0.9  235 1000  0.00931323 35 0.749123 0.219
0.1 0.9  235 1000  0.0116415 33 0.738759 0.216
0.1 0.9  235 1000  0.0145519 28 0.667432 0.001
0.1 0.9  235 1000  0.0181899 28 0.667425 0.006
0.1 0.9  235 1000  0.0227374 23 0.64585 0.025
0.1 0.9  235 1000  0.0284217 21 0.634441 0
0.1 0.9  235 1000  0.0355271 19 0.616403 0.001
0.1 0.9  235 1000  0.0444089 15 0.558085 0.004
0.1 0.9  293 1000  0 176 0.765389 0.191
0.1 0.9  293 1000  0.00125 68 0.760124 0.2
0.1 0.9  293 1000  0.0015625 62 0.757965 0.209
0.1 0.9  293 1000  0.00195312 57 0.75553 0.218
0.1 0.9  293 1000  0.00244141 56 0.754677 0.212
0.1 0.9  293 1000  0.00305176 54 0.754211 0.202
0.1 0.9  293 1000  0.0038147 51 0.753865 0.213
0.1 0.9  293 1000  0.00476837 50 0.752843 0.212
0.1 0.9  293 1000  0.00596046 45 0.747206 0.214
0.1 0.9  293 1000  0.00745058 39 0.728062 0.213
0.1 0.9  293 1000  0.00931323 37 0.725312 0.216
0.1 0.9  293 1000  0.0116415 32 0.684811 0.004
0.1 0.9  293 1000  0.0145519 29 0.668592 0.07
0.1 0.9  293 1000  0.0181899 27 0.65511 0
0.1 0.9  293 1000  0.0227374 26 0.654967 0
0.1 0.9  293 1000  0.0284217 26 0.654973 0
0.1 0.9  293 1000  0.0355271 18 0.54378 0.001
0.1 0.9  293 1000  0.0444089 11 0.43709 0.008
0.1 0.9  366 1000  0 176 0.729956 0.2
0.1 0.9  366 1000  0.00125 74 0.724889 0.215
0.1 0.9  366 1000  0.0015625 70 0.724848 0.215
0.1 0.9  366 1000  0.00195312 67 0.723932 0.216
0.1 0.9  366 1000  0.00244141 63 0.723697 0.217
0.1 0.9  366 1000  0.00305176 61 0.72248 0.225
0.1 0.9  366 1000  0.0038147 51 0.714046 0.212
0.1 0.9  366 1000  0.00476837 47 0.709787 0.212
0.1 0.9  366 1000  0.00596046 41 0.705473 0.213
0.1 0.9  366 1000  0.00745058 35 0.689124 0.218
0.1 0.9  366 1000  0.00931323 33 0.684196 0.222
0.1 0.9  366 1000  0.0116415 28 0.630192 0.006
0.1 0.9  366 1000  0.0145519 26 0.627885 0.001
0.1 0.9  366 1000  0.0181899 26 0.627888 0
0.1 0.9  366 1000  0.0227374 26 0.627885 0
0.1 0.9  366 1000  0.0284217 26 0.62787 0
0.1 0.9  366 1000  0.0355271 21 0.578946 0.007
0.1 0.9  366 1000  0.0444089 14 0.439991 0
0.1 0.9  457 1000  0 176 0.782831 0.213
0.1 0.9  457 1000  0.00125 75 0.777377 0.213
0.1 0.9  457 1000  0.0015625 69 0.773892 0.211
0.1 0.9  457 1000  0.00195312 62 0.771026 0.218
0.1 0.9  457 1000  0.00244141 56 0.767217 0.216
0.1 0.9  457 1000  0.00305176 48 0.760689 0.211
0.1 0.9  457 1000  0.0038147 45 0.750993 0.216
0.1 0.9  457 1000  0.00476837 40 0.746571 0.218
0.1 0.9  457 1000  0.00596046 37 0.738522 0.211
0.1 0.9  457 1000  0.00745058 36 0.736829 0.219
0.1 0.9  457 1000  0.00931323 30 0.734813 0.216
0.1 0.9  457 1000  0.0116415 30 0.73477 0.214
0.1 0.9  457 1000  0.0145519 27 0.665695 0.001
0.1 0.9  457 1000  0.0181899 26 0.66172 0.011
0.1 0.9  457 1000  0.0227374 26 0.661725 0.005
0.1 0.9  457 1000  0.0284217 26 0.661727 0.003
0.1 0.9  457 1000  0.0355271 23 0.628821 0.005
0.1 0.9  457 1000  0.0444089 18 0.481389 0.013
0.1 0.9  571 1000  0 176 0.775127 0.214
0.1 0.9  571 1000  0.00125 69 0.770716 0.213
0.1 0.9  571 1000  0.0015625 61 0.766324 0.219
0.1 0.9  571 1000  0.00195312 56 0.764515 0.213
0.1 0.9  571 1000  0.00244141 54 0.763399 0.212
0.1 0.9  571 1000  0.00305176 49 0.76233 0.222
0.1 0.9  571 1000  0.0038147 44 0.758696 0.217
0.1 0.9  571 1000  0.00476837 42 0.750779 0.218
0.1 0.9  571 1000  0.00596046 34 0.742652 0.213
0.1 0.9  571 1000  0.00745058 34 0.742618 0.219
0.1 0.9  571 1000  0.00931323 32 0.742661 0.213
0.1 0.9  571 1000  0.0116415 30 0.742642 0.218
0.1 0.9  571 1000  0.0145519 27 0.675021 0
0.1 0.9  571 1000  0.0181899 27 0.675025 0
0.1 0.9  571 1000  0.0227374 26 0.669928 0.005
0.1 0.9  571 1000  0.0284217 25 0.669911 0
0.1 0.9  571 1000  0.0355271 21 0.570619 0.001
0.1 0.9  571 1000  0.0444089 13 0.420868 0.001
0.1 0.9  713 1000  0 176 0.728309 0.211
0.1 0.9  713 1000  0.00125 63 0.724544 0.214
0.1 0.9  713 1000  0.0015625 54 0.723137 0.217
0.1 0.9  713 1000  0.00195312 48 0.721738 0.216
0.1 0.9  713 1000  0.00244141 43 0.720208 0.219
0.1 0.9  713 1000  0.00305176 41 0.719539 0.219
0.1 0.9  713 1000  0.0038147 40 0.717753 0.215
0.1 0.9  713 1000  0.00476837 35 0.714893 0.218
0.1 0.9  713 1000  0.00596046 31 0.712979 0.215
0.1 0.9  713 1000  0.00745058 31 0.713006 0.218
0.1 0.9  713 1000  0.00931323 26 0.66437 0
0.1 0.9  713 1000  0.0116415 26 0.664376 0.012
0.1 0.9  713 1000  0.0145519 26 0.664381 0.005
0.1 0.9  713 1000  0.0181899 26 0.664379 0.007
0.1 0.9  713 1000  0.0227374 26 0.664366 0.001
0.1 0.9  713 1000  0.0284217 26 0.664376 0.001
0.1 0.9  713 1000  0.0355271 24 0.635181 0.005
0.1 0.9  713 1000  0.0444089 11 0.397398 0
0.1 0.9  891 1000  0 176 0.734574 0.178
0.1 0.9  891 1000  0.00125 69 0.732495 0.215
0.1 0.9  891 1000  0.0015625 63 0.732306 0.213
0.1 0.9  891 1000  0.00195312 56 0.73156 0.22
0.1 0.9  891 1000  0.00244141 52 0.730536 0.214
0.1 0.9  891 1000  0.00305176 45 0.726846 0.219
0.1 0.9  891 1000  0.0038147 43 0.725091 0.214
0.1 0.9  891 1000  0.00476837 36 0.717834 0.215
0.1 0.9  891 1000  0.00596046 30 0.715133 0.22
0.1 0.9  891 1000  0.00745058 29 0.713667 0.212
0.1 0.9  891 1000  0.00931323 26 0.666646 0.002
0.1 0.9  891 1000  0.0116415 26 0.666641 0.041
0.1 0.9  891 1000  0.0145519 26 0.666639 0
0.1 0.9  891 1000  0.0181899 26 0.666632 0.036
0.1 0.9  891 1000  0.0227374 26 0.666631 0.002
0.1 0.9  891 1000  0.0284217 26 0.666644 0.001
0.1 0.9  891 1000  0.0355271 26 0.666648 0.003
0.1 0.9  891 1000  0.0444089 13 0.439371 0.001
0.1 0.9  1113 1000  0 176 0.725562 0.181
0.1 0.9  1113 1000  0.00125 66 0.724007 0.218
0.1 0.9  1113 1000  0.0015625 62 0.723699 0.222
0.1 0.9  1113 1000  0.00195312 55 0.72219 0.221
0.1 0.9  1113 1000  0.00244141 46 0.720018 0.216
0.1 0.9  1113 1000  0.00305176 44 0.719284 0.215
0.1 0.9  1113 1000  0.0038147 40 0.717853 0.214
0.1 0.9  1113 1000  0.00476837 36 0.71713 0.219
0.1 0.9  1113 1000  0.00596046 32 0.717009 0.221
0.1 0.9  1113 1000  0.00745058 28 0.708002 0.218
0.1 0.9  1113 1000  0.00931323 28 0.707994 0.214
0.1 0.9  1113 1000  0.0116415 25 0.659028 0.001
0.1 0.9  1113 1000  0.0145519 25 0.65902 0.012
0.1 0.9  1113 1000  0.0181899 25 0.659033 0.003
0.1 0.9  1113 1000  0.0227374 25 0.659029 0.005
0.1 0.9  1113 1000  0.0284217 25 0.659028 0.007
0.1 0.9  1113 1000  0.0355271 23 0.611163 0.007
0.1 0.9  1113 1000  0.0444089 13 0.409849 0.003
0.1 0.9  1391 1000  0 176 0.730904 0.216
0.1 0.9  1391 1000  0.00125 65 0.72628 0.216
0.1 0.9  1391 1000  0.0015625 54 0.725073 0.216
0.1 0.9  1391 1000  0.00195312 48 0.724279 0.216
0.1 0.9  1391 1000  0.00244141 45 0.723091 0.217
0.1 0.9  1391 1000  0.00305176 41 0.72215 0.214
0.1 0.9  1391 1000  0.0038147 39 0.721954 0.216
0.1 0.9  1391 1000  0.00476837 37 0.720552 0.216
0.1 0.9  1391 1000  0.00596046 37 0.720494 0.219
0.1 0.9  1391 1000  0.00745058 30 0.711331 0.216
0.1 0.9  1391 1000  0.00931323 30 0.711332 0.221
0.1 0.9  1391 1000  0.0116415 26 0.656731 0.011
0.1 0.9  1391 1000  0.0145519 26 0.656735 0.01
0.1 0.9  1391 1000  0.0181899 26 0.656738 0.003
0.1 0.9  1391 1000  0.0227374 26 0.656724 0
0.1 0.9  1391 1000  0.0284217 26 0.656725 0
0.1 0.9  1391 1000  0.0355271 26 0.656726 0.001
0.1 0.9  1391 1000  0.0444089 16 0.469297 0.006
0.1 0.9  1738 1000  0 176 0.76849 0.214
0.1 0.9  1738 1000  0.00125 54 0.765654 0.214
0.1 0.9  1738 1000  0.0015625 49 0.764985 0.215
0.1 0.9  1738 1000  0.00195312 43 0.763794 0.223
0.1 0.9  1738 1000  0.00244141 42 0.763565 0.217
0.1 0.9  1738 1000  0.00305176 39 0.762127 0.217
0.1 0.9  1738 1000  0.0038147 38 0.761979 0.207
0.1 0.9  1738 1000  0.00476837 36 0.759522 0.215
0.1 0.9  1738 1000  0.00596046 35 0.752282 0.215
0.1 0.9  1738 1000  0.00745058 29 0.750717 0.208
0.1 0.9  1738 1000  0.00931323 29 0.750715 0.217
0.1 0.9  1738 1000  0.0116415 26 0.69147 0.001
0.1 0.9  1738 1000  0.0145519 26 0.691468 0
0.1 0.9  1738 1000  0.0181899 26 0.691468 0.005
0.1 0.9  1738 1000  0.0227374 26 0.691465 0.003
0.1 0.9  1738 1000  0.0284217 26 0.691472 0.012
0.1 0.9  1738 1000  0.0355271 24 0.655991 0.004
0.1 0.9  1738 1000  0.0444089 16 0.462265 0.002
0.1 0.9  2172 1000  0 176 0.724078 0.212
0.1 0.9  2172 1000  0.00125 48 0.719516 0.218
0.1 0.9  2172 1000  0.0015625 47 0.7194 0.216
0.1 0.9  2172 1000  0.00195312 47 0.719394 0.211
0.1 0.9  2172 1000  0.00244141 43 0.718345 0.209
0.1 0.9  2172 1000  0.00305176 39 0.717438 0.215
0.1 0.9  2172 1000  0.0038147 37 0.716618 0.218
0.1 0.9  2172 1000  0.00476837 35 0.710069 0.214
0.1 0.9  2172 1000  0.00596046 35 0.710064 0.216
0.1 0.9  2172 1000  0.00745058 33 0.710066 0.216
0.1 0.9  2172 1000  0.00931323 31 0.710052 0.218
0.1 0.9  2172 1000  0.0116415 31 0.710043 0.214
0.1 0.9  2172 1000  0.0145519 27 0.655818 0.001
0.1 0.9  2172 1000  0.0181899 26 0.643253 0.004
0.1 0.9  2172 1000  0.0227374 26 0.643259 0.001
0.1 0.9  2172 1000  0.0284217 26 0.64324 0.002
0.1 0.9  2172 1000  0.0355271 25 0.643255 0
0.1 0.9  2172 1000  0.0444089 16 0.457164 0.007
0.1 0.9  2715 1000  0 176 0.720096 0.217
0.1 0.9  2715 1000  0.00125 47 0.71635 0.21
0.1 0.9  2715 1000  0.0015625 44 0.716166 0.217
0.1 0.9  2715 1000  0.00195312 42 0.715844 0.212
0.1 0.9  2715 1000  0.00244141 42 0.715855 0.212
0.1 0.9  2715 1000  0.00305176 37 0.714708 0.211
0.1 0.9  2715 1000  0.0038147 36 0.714395 0.221
0.1 0.9  2715 1000  0.00476837 35 0.713959 0.211
0.1 0.9  2715 1000  0.00596046 33 0.706699 0.218
0.1 0.9  2715 1000  0.00745058 31 0.706701 0.215
0.1 0.9  2715 1000  0.00931323 29 0.706704 0.211
0.1 0.9  2715 1000  0.0116415 29 0.706697 0.213
0.1 0.9  2715 1000  0.0145519 26 0.642361 0.005
0.1 0.9  2715 1000  0.0181899 26 0.642349 0
0.1 0.9  2715 1000  0.0227374 26 0.642352 0.007
0.1 0.9  2715 1000  0.0284217 26 0.642354 0.001
0.1 0.9  2715 1000  0.0355271 26 0.642363 0.002
0.1 0.9  2715 1000  0.0444089 17 0.465719 0
0.1 0.9  10 1000  0 158 0.999889 0.001
0.1 0.9  10 1000  0.00125 20 0.999531 0.001
0.1 0.9  10 1000  0.0015625 20 0.999719 0.001
0.1 0.9  10 1000  0.00195312 19 0.999654 0.001
0.1 0.9  10 1000  0.00244141 19 0.999565 0
0.1 0.9  10 1000  0.00305176 16 0.9997 0.002
0.1 0.9  10 1000  0.0038147 16 0.999629 0.003
0.1 0.9  10 1000  0.00476837 16 0.999535 0.004
0.1 0.9  10 1000  0.00596046 16 0.99942 0
0.1 0.9  10 1000  0.00745058 16 0.999661 0.003
0.1 0.9  10 1000  0.00931323 16 0.999579 0.002
0.1 0.9  10 1000  0.0116415 16 0.999482 0
0.1 0.9  10 1000  0.0145519 16 0.999679 0.001
0.1 0.9  10 1000  0.0181899 16 0.9996 0.001
0.1 0.9  10 1000  0.0227374 15 0.999829 0.008
0.1 0.9  10 1000  0.0284217 15 0.999419 0.013
0.1 0.9  10 1000  0.0355271 15 0.999709 0.001
0.1 0.9  10 1000  0.0444089 15 0.999745 0.005
0.1 0.9  12 1000  0 134 0.999905 0
0.1 0.9  12 1000  0.00125 17 0.999865 0
0.1 0.9  12 1000  0.0015625 16 0.9999 0
0.1 0.9  12 1000  0.00195312 15 0.999776 0.002
0.1 0.9  12 1000  0.00244141 15 0.999854 0
0.1 0.9  12 1000  0.00305176 14 0.999802 0.002
0.1 0.9  12 1000  0.0038147 14 0.999754 0.002
0.1 0.9  12 1000  0.00476837 14 0.99969 0.01
0.1 0.9  12 1000  0.00596046 14 0.999805 0.008
0.1 0.9  12 1000  0.00745058 14 0.999757 0.011
0.1 0.9  12 1000  0.00931323 14 0.999696 0.008
0.1 0.9  12 1000  0.0116415 14 0.99981 0.006
0.1 0.9  12 1000  0.0145519 14 0.999764 0.009
0.1 0.9  12 1000  0.0181899 14 0.999708 0.012
0.1 0.9  12 1000  0.0227374 14 0.999931 0.018
0.1 0.9  12 1000  0.0284217 13 0.999854 0
0.1 0.9  12 1000  0.0355271 13 0.999644 0.001
0.1 0.9  12 1000  0.0444089 13 0.999816 0
0.1 0.9  15 1000  0 152 0.999867 0.014
0.1 0.9  15 1000  0.00125 38 0.999769 0.006
0.1 0.9  15 1000  0.0015625 38 0.999709 0.009
0.1 0.9  15 1000  0.00195312 38 0.999636 0.005
0.1 0.9  15 1000  0.00244141 38 0.99955 0.006
0.1 0.9  15 1000  0.00305176 36 0.999562 0.008
0.1 0.9  15 1000  0.0038147 36 0.999467 0.009
0.1 0.9  15 1000  0.00476837 36 0.999322 0.01
0.1 0.9  15 1000  0.00596046 36 0.999583 0.004
0.1 0.9  15 1000  0.00745058 36 0.999479 0.007
0.1 0.9  15 1000  0.00931323 34 0.999362 0.004
0.1 0.9  15 1000  0.0116415 34 0.999595 0.006
0.1 0.9  15 1000  0.0145519 34 0.999488 0.007
0.1 0.9  15 1000  0.0181899 34 0.999346 0.008
0.1 0.9  15 1000  0.0227374 31 0.999864 0.01
0.1 0.9  15 1000  0.0284217 30 0.999812 0.009
0.1 0.9  15 1000  0.0355271 24 0.99971 0.021
0.1 0.9  15 1000  0.0444089 20 0.999606 0.004
0.1 0.9  18 1000  0 176 0.999739 0.006
0.1 0.9  18 1000  0.00125 44 0.999643 0.009
0.1 0.9  18 1000  0.0015625 43 0.999799 0.012
0.1 0.9  18 1000  0.00195312 41 0.999721 0.018
0.1 0.9  18 1000  0.00244141 40 0.999383 0.011
0.1 0.9  18 1000  0.00305176 38 0.999422 0.005
0.1 0.9  18 1000  0.0038147 38 0.999674 0.013
0.1 0.9  18 1000  0.00476837 38 0.999565 0.017
0.1 0.9  18 1000  0.00596046 37 0.999511 0.009
0.1 0.9  18 1000  0.00745058 37 0.999674 0.011
