# Maze size:               2x2
# strategy               = utree-value
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
41 	156	0	1	0
16 	156	0	7	0
34 	156	0	5	0.001
39 	156	0	5	0
14 	156	0	5	0
15 	156	0	3	0
26 	156	0	5	0
31 	156	0	5	0
27 	156	0	1	0
35 	156	0	5	0
36 	156	0	5	0
49 	156	0	1	0
66 	156	0	1	0
54 	156	0	1	0
57 	156	0	1	0
44 	156	0	5	0
63 	156	0	1	0
46 	156	0	5	0
67 	156	0	1	0
70 	156	0	1	0
48 	156	0	1	0
56 	156	0	1	0
53 	156	0	1	0
60 	156	0	5	0.001
58 	156	0	1	0
50 	156	0	1	0.001
69 	156	0	1	0
64 	156	0	5	0
68 	156	0	3	0.001
45 	156	0	1	0
61 	156	0	5	0
59 	156	0	3	0
62 	156	0	5	0.001
52 	156	0	3	0.001
55 	156	0	1	0
80 	156	0	1	0
74 	156	0	1	0
65 	156	0	5	0
79 	156	0	1	0
51 	156	0	1	0
86 	156	0	1	0
85 	156	0	1	0
72 	156	0	3	0
97 	156	0	1	0
78 	156	0	5	0.001
76 	156	0	3	0.001
91 	156	0	1	0.001
71 	156	0	7	0
77 	156	0	5	0
84 	156	0	7	0
95 	156	0	1	0
75 	156	0	3	0
82 	156	0	5	0
94 	156	0	5	0
88 	156	0	1	0
92 	156	0	5	0
89 	156	0	5	0.001
93 	156	0	5	0.001
9 	181	0	1	0
73 	156	0	5	0
2 	181	0	5	0
90 	156	0	5	0
99 	156	0	3	0
98 	156	0	1	0
87 	156	0	5	0
7 	181	0	1	0
17 	181	0	1	0
96 	156	0	5	0
81 	156	0	5	0
15 	181	0	1	0
14 	181	0	1	0
20 	181	0	1	0
3 	181	0	1	0
100 	156	0	5	0
1 	181	0	5	0.001
29 	181	0	1	0
21 	181	0	1	0
19 	181	0	5	0
5 	181	0	5	0
11 	181	0	5	0
23 	181	0	1	0
8 	181	0	3	0
4 	181	0	7	0
24 	181	0	1	0
6 	181	0	7	0
18 	181	0	5	0
83 	156	0	5	0
10 	181	0	5	0
22 	181	0	5	0
34 	181	0	1	0
33 	181	0	1	0
13 	181	0	7	0
16 	181	0	5	0
25 	181	0	7	0
46 	181	0	1	0
32 	181	0	5	0
26 	181	0	7	0
50 	181	0	5	0
37 	181	0	1	0
52 	181	0	1	0
38 	181	0	5	0.001
30 	181	0	5	0
51 	181	0	1	0
28 	181	0	7	0
45 	181	0	7	0
31 	181	0	7	0
27 	181	0	5	0
49 	181	0	5	0
36 	181	0	5	0
39 	181	0	7	0
35 	181	0	1	0
48 	181	0	7	0
44 	181	0	5	0
42 	181	0	7	0
41 	181	0	5	0
64 	181	0	1	0
43 	181	0	5	0.001
40 	181	0	9	0
12 	181	0	7	0
47 	181	0	5	0.001
71 	181	0	1	0
53 	181	0	1	0
67 	181	0	1	0
61 	181	0	5	0.001
68 	181	0	1	0
60 	181	0	1	0
70 	181	0	1	0
63 	181	0	5	0
79 	181	0	3	0
55 	181	0	5	0.001
65 	181	0	1	0
77 	181	0	1	0.001
